"","Date","Tank","Cohort","Total Tenure","Tank Tenure","Total Feed Offered (g)","REQUIRED Feed(g)/Day","Feed Size  
1","% CP 
1","% of Total 
1","Total Feed (g) size  
1","Feed Size  
2","% CP 
2","% of Total 
2","Total Feed (g) size  
2","Feed Size  
3","% CP 
3","% of Total 
3","Total Feed (g) size  
3","Alkalinity Remaining g/L","Sodium bicarbonate (g)","Turbostart 10X                            (mL)","PROJECTED GROWTH/ 
FEED CURVE","Wt.(g) 
increment 
for Feed","FCR Expected","Manual Correction Factor","Daily Feed Required at 35% CP Feed(g)","400-600um","600-1000um","1.0-1.3mm","1.3-1.8mm","1.8-2.4mm","Grams of Increased Feed","Daily Feed Required at Offered 35%CP (g)","Total Tenure Feed Offered (g)","HISTORIC expected size (Wt g/ Shrimp)","% Difference 
from 
Growth Curve1","EXPECTED SIZE 
(Wt g/ Shrimp)","Wt.(g) increment1","ADJUSTED EXPECTED SIZE (Wt g/ Shrimp)","Wt.(g) increment for Feed","AVERAGE SIZE Weight in Grams / Shrimp","% Difference                                                                  from                                                              Growth Curve1","ADFI Over Entire Tenure","ADG Over Entire Tenure","FEED:GAIN","Calculated Count - Includes Daily Mortality Rate and Staff Removal Counts","Jumpers","Sump Dump","Total Daily MIA Assumed Loss - Actual Counted","Daily Mortality Assumption","Samples","Harvest","Termination","Actual Count - Estimates Including Sump Dump, Jumpers and Other Loses","Harvest Weight in Pounds","Projected Growth  
(g)","Shrimp Count                                                                           /L","Shrimp Count                                                                           /m2","Shrimp Count                                                                              /m3","Biomass Kg/m2","Maximum Biomass Kg/m2 by Weight","Biomass  
Kg/m3","Shrimp Harvest Size Code","Back Flush Frequency","MBBR 
(LPM)","MBBR 
(GPM)","Standard 
(LPM)","Standard 
(GPM)","EN 
(LPM)","EN 
(GPM)","Tank Level (cm)","Initial Salinity (ppt)","Final Salinity (28-32 PPT)","Pump Pressure (PSI)","BioFilter Flow Rate (LPM)","BioFilter Flow Rate (LPM)_2","BioFilter Flow Rate (LPM)_3","pH  
(7.5-8.4)","D.O.  
(goal 4.5)","Temperature  
(28-30°C)","TSS","Turbidity","Mat? Y/N","Imhoff (15mL/L)","TAN NH4","Un-ionized NH3-N (0.4mg/L)","NO2-N (4.5mg/L)","ALK CaCO3 
(75-200mg/L)","NO3-N  
(250mg/L)","28ppt Sea Water Added (cm)","Marine Mix (Pounds)","0 ppt RO Water Added (cm)","Amonium Chloride (NH4Cl)g","Sodium Nitrite (NANO2)g","FOS (C6H12O6)g","Sodium Carbonate (NaCO3)g","Sodium Bicarbonate (NaHCO3)g","Biowish","Turbo start","Water Exchange Percent","Monster","Molts-Harvest End (g)","Molts-Feed End (g)","Bead Filter 1 Assigned Flow Rate (LPM)","Bead Filter 2 Assigned Flow Rate (LPM)","Bead Filter 3 Assigned Flow Rate (LPM)","Recommended Back Flush Frequency (hours)","Recommended Sump Dump Frequency (minutes)","NOTES","Green Vibrio","Total Heterotroph","Yellow Vibrio"
"433",2019-02-23,"RTB1","Cohort1",122,89,5811,3230,"Feed 5",0.35,1,3230,NA,NA,0,0,NA,NA,NA,0,91.2078830510473,7.8,0,27.5451186194602,NA,0.094125,1,3230,0,0,0,0,3230,-22,3230,466259,27.5451186194602,NA,NA,NA,NA,0.34,NA,0,0.316029135845786,-2.45901639344262e-05,-12851.8515243953,12009.7817195653,27,NA,55.8164522926923,82.8164522926923,NA,NA,NA,12048.2711268401,0,23.99967,0.3,72.1561095504552,236.732642882071,1.73172281769477,2.97,5.68150530739755,28.2043679095612,NA,110,30,55,15,37,10,40,28.5,"28.5","0-16",175,NA,NA,7.17,4.5,28.5,NA,NA,"n",NA,0.8,0.01,1.43,NA,NA,NA,NA,NA,NA,NA,NA,1065.6,13.9,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",2019-02-23,"RTB2","Cohort1",122,89,4576,3286,"Feed 5",0.35,1,3286,NA,NA,0,0,NA,NA,NA,0,89.321703933666,7.9,0,27.5451186194602,NA,0.0745343162395984,0.84,3912,0,0,0,0,3286,-14,3286,456628,27.5451186194602,NA,NA,NA,NA,0.34,NA,0,0.2017050561084,-2.47933884297521e-05,-8135.43726303878,18370.5616233648,27,NA,156.650504548778,183.650504548778,NA,NA,NA,18148.8136564741,0,16.30411,0.4,108.691759391938,356.600260472239,1.7721224012197,2.97,5.81404987276804,41.5168642991282,NA,112,30,56,15,38,10,40,28.7,"28.7","0-15.7",174,NA,NA,7.25,4.4,28.4,NA,NA,"n",NA,0.81,0.01,1,NA,NA,NA,NA,NA,NA,NA,NA,816.1,11,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",2019-02-23,"RTB3","Cohort1",122,89,4578,4576,"Feed 5",0.35,1,4576,NA,NA,0,0,NA,NA,NA,0,45.8722206939914,11,0,27.5451186194602,NA,0.0745343162395984,0.84,5448,0,0,0,0,4576,-1,4576,462676,27.5451186194602,NA,NA,NA,NA,0.34,NA,0,0.147354654674582,-2.45901639344262e-05,-5992.42262343299,25582.3046815596,27,NA,126.493828089358,153.493828089358,NA,NA,NA,25341.1966898583,0,15.09558,0.5,151.76635263624,497.921104449607,2.29100111752857,2.97,7.51640786590739,44.8406435783229,NA,156,42,78,21,52,14,40,28.3,"28.3","na",175,NA,NA,7.28,4.5,28.4,NA,NA,"n",NA,0.96,0.01,2.69,NA,NA,NA,NA,NA,NA,NA,NA,733.6,11,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",2019-02-23,"RTB4","Cohort1",122,89,5448,5446,"Feed 5",0.35,1,5446,NA,NA,0,0,NA,NA,NA,0,16.569080834676,13.1,0,27.5451186194602,NA,0.0745343162395984,1,5446,0,0,0,0,5446,-33,5446,470821,27.5451186194602,NA,NA,NA,NA,0.34,NA,0,0.14999924774303,-2.45901639344262e-05,-6099.96940821657,25573.6842094987,27,NA,126.442105256992,153.442105256992,NA,NA,NA,25510.1930843752,0,15.81622,0.6,152.778458209564,501.241660792534,2.41637770630328,2.97,7.92774838026009,42.7975535487025,NA,186,49,93,25,62,17,40,28.6,"28.6","8.7-17.7",183,NA,NA,7.19,4.4,28.5,NA,NA,"foam",NA,0.69,0,2.44,NA,NA,NA,NA,NA,NA,NA,NA,999.2,13.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",2019-02-23,"RTB6","Cohort2",66,33,7530,7275,"12-uncut",0.35,1,7275,NA,NA,0,0,NA,NA,NA,0,-45.0348764097929,17.5,0,8.50511861946024,NA,0.09594,0.8375,8687,0,0,0,0,7275,39,7275,214164,8.50511861946024,NA,NA,NA,NA,0.34,NA,0,0.101414039541672,-4.61538461538462e-05,-2197.30419006956,31689.453157231,27,NA,270.310449521142,297.310449521142,NA,NA,NA,31392.1427077099,0,6.297111,0.7,188.004973028451,616.814215972608,1.18388818371216,2.72415593842762,3.88414758435748,107.493026943317,NA,248,66,124,33,83,22,40,27.5,"27.5","0-9.2",233,NA,NA,7.23,4.6,28.4,NA,NA,"n",NA,0.6,0.01,1.25,NA,NA,NA,NA,NA,NA,NA,NA,874.4,19.5,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",2019-02-23,"RTB7","Cohort2",66,33,7530,8115,"12-uncut",0.35,1,8115,NA,NA,0,0,NA,NA,NA,0,-73.3275631705113,19.5,0,8.50511861946024,NA,0.09594,0.8375,9689,0,0,0,0,8115,71,8115,214737,8.50511861946024,NA,NA,NA,NA,0.34,NA,0,0.091476945472995,-4.61538461538462e-05,-1982.00048524823,35345.9282156191,27,NA,185.075569293714,212.075569293714,NA,NA,NA,34984.9462452423,0,5.479,0.7,209.521979320742,687.408068637605,1.14797092469835,2.63856740057211,3.76630880806544,123.543625184899,NA,277,73,139,37,93,25,40,27.6,"27.6","na",233,NA,NA,7.35,4.4,28.4,NA,NA,"n",NA,0.51,0.01,2.72,NA,NA,NA,NA,NA,NA,NA,NA,564.7,19.5,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",2019-02-23,"RTB8","Cohort2",66,33,7530,8115,"12-uncut",0.35,1,8115,NA,NA,0,0,NA,NA,NA,0,-73.3275631705113,19.5,0,8.50511861946024,NA,0.09594,0.8375,9689,0,0,0,0,8115,72,8115,207997,8.50511861946024,NA,NA,NA,NA,0.34,NA,0,0.0886081403062927,-4.61538461538462e-05,-1919.84303996967,35345.9694671339,27,NA,185.075816802803,212.075816802803,NA,NA,NA,34961.8933529932,0,6.44,0.7,209.38391743609,686.955109698457,1.34843242828842,2.7379550521715,4.42399090645806,105.108000370817,NA,277,73,139,37,93,25,40,28,"28","na",226,NA,NA,7.4,4.8,28.3,NA,NA,"n",NA,0.56,0.01,3.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2019-02-24,"RTB1","Cohort1",123,90,5808,3208,"Feed 5",0.35,1,3208,NA,NA,0,0,NA,NA,NA,0,91.9488819900185,7.7,0,27.8851186194602,NA,0.094125,1,3208,0,0,0,0,3208,-22,3208,472067,27.8851186194602,NA,NA,NA,NA,0.34,NA,0,0.319568096993674,-2.4390243902439e-05,-13102.2919767406,11926.9652672726,28,NA,54.245370741795,82.245370741795,NA,NA,NA,11966.0257560983,0,24.33967,0.3,71.6635487573932,235.116629781474,1.74426712778386,2.96,5.72266118039324,27.8103820794637,NA,110,29,55,15,37,10,40,28.7,"28.7","0-17",180,NA,NA,7.21,4.5,28.4,NA,NA,"n",NA,0.83,0.01,1.42,NA,NA,NA,NA,NA,NA,NA,NA,935.5,13.9,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",2019-02-24,"RTB2","Cohort1",123,90,4576,3273,"Feed 5",0.35,1,3273,NA,NA,0,0,NA,NA,NA,0,89.7595669430581,7.9,0,27.8851186194602,NA,0.0745343162395984,0.845,3873,0,0,0,0,3273,-13,3273,461204,27.8851186194602,NA,NA,NA,NA,0.34,NA,0,0.204110581545376,-2.45901639344262e-05,-8300.49698284531,18186.911118816,28,NA,153.814550454804,181.814550454804,NA,NA,NA,17966.9991060193,0,16.64411,0.4,107.602886931951,353.02784426493,1.79095428641295,2.96,5.87583427300836,40.6687724599308,NA,112,30,56,15,38,10,40,28.7,"28.7","0-13.6",178,NA,NA,7.28,4.5,28.3,NA,NA,"n",NA,0.79,0.01,0.96,NA,NA,NA,NA,NA,NA,NA,NA,733.6,11,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2019-02-24,"RTB3","Cohort1",123,90,4577,4576,"Feed 5",0.35,1,4576,NA,NA,0,0,NA,NA,NA,0,45.8722206939914,11,0,27.8851186194602,NA,0.0745343162395984,0.845,5415,0,0,0,0,4576,0,4576,467253,27.8851186194602,NA,NA,NA,NA,0.34,NA,0,0.14849345769801,-2.4390243902439e-05,-6088.23176561842,25428.8108534702,28,NA,124.572865120821,152.572865120821,NA,NA,NA,25188.6238247375,0,15.43558,0.5,150.852606236098,494.923248806096,2.32849747176579,2.96,7.6394274008064,43.8529373297317,NA,156,42,78,21,52,14,40,28.3,"28.3","na",186,NA,NA,7.28,4.5,28.4,NA,NA,"n",NA,0.95,0.01,2.46,NA,NA,NA,NA,NA,NA,NA,NA,733.6,11,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2019-02-24,"RTB4","Cohort1",123,90,5415,5413,"Feed 5",0.35,1,5413,NA,NA,0,0,NA,NA,NA,0,17.6805792431328,13,0,27.8851186194602,NA,0.0745343162395984,1,5413,0,0,0,0,5413,-33,5413,476236,27.8851186194602,NA,NA,NA,NA,0.34,NA,0,0.151399280864502,-2.4390243902439e-05,-6207.37051544459,25420.2421042417,28,NA,124.52145262545,152.52145262545,NA,NA,NA,25357.6716317498,0,16.15622,0.5,151.865019714649,498.244815336774,2.4535646688142,2.96,8.0497528504403,41.8968992987258,NA,185,49,93,25,62,17,40,28.6,"28.6","8.7-17.2",178,NA,NA,7.18,4.4,28.4,NA,NA,"n",NA,0.71,0,2.04,NA,NA,NA,NA,NA,NA,NA,NA,1032,13,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",2019-02-24,"RTB6","Cohort2",67,34,7484,7314,"12-uncut",0.35,1,7314,NA,NA,0,0,NA,NA,NA,0,-46.3484654379691,17.6,0,8.84511861946024,NA,0.09594,0.85,8605,0,0,0,0,7314,39,7314,221648,8.84511861946024,NA,NA,NA,NA,0.34,NA,0,0.104393694901066,-4.54545454545455e-05,-2296.66128782346,31392.1427077099,28,NA,266.521082883734,294.521082883734,NA,NA,NA,31097.6216248262,0,6.637111,0.7,186.241110371498,611.027264998353,1.23610292229888,2.75649621874529,4.05545578182048,101.986470075317,NA,249,66,125,33,83,22,40,27.6,"27.6","0-9.1",222,NA,NA,7.3,4.7,28.4,NA,NA,"n",NA,0.66,0.01,1.29,NA,NA,NA,NA,NA,NA,NA,NA,682,19.6,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",2019-02-24,"RTB7","Cohort2",67,34,7484,8186,"12-uncut",0.35,1,8186,NA,NA,0,0,NA,NA,NA,0,-75.718968837191,19.6,0,8.84511861946024,NA,0.09594,0.85,9631,0,0,0,0,8186,71,8186,222221,8.84511861946024,NA,NA,NA,NA,0.34,NA,0,0.0938363062090402,-4.54545454545455e-05,-2064.39873659888,35133.8526463253,28,NA,182.803115877952,210.803115877952,NA,NA,NA,34774.1431293643,0,5.819,0.7,208.259496715335,683.266065339025,1.21186201138653,2.67559398178984,3.97592523420779,116.325059698928,NA,279,74,140,37,93,25,40,27.6,"27.6","na",226,NA,NA,7.38,4.5,28.4,NA,NA,"n",NA,0.57,0.01,3.08,NA,NA,NA,NA,NA,NA,NA,NA,502.3,19.6,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",2019-02-24,"RTB8","Cohort2",67,34,7484,8186,"12-uncut",0.35,1,8186,NA,NA,0,0,NA,NA,NA,0,-75.718968837191,19.6,0,8.84511861946024,NA,0.09594,0.85,9631,0,0,0,0,8186,71,8186,215481,8.84511861946024,NA,NA,NA,NA,0.34,NA,0,0.090990129195599,-4.54545454545455e-05,-2001.78284230318,35133.8936503311,28,NA,182.803361901986,210.803361901986,NA,NA,NA,34751.0899910913,0,6.78,0.7,208.121433357264,682.813101565828,1.41106331816225,2.76959591770067,4.62947282861631,99.8370976973539,NA,279,74,140,37,93,25,40,28.1,"28.1","na",227,NA,NA,7.45,4.7,28.3,NA,NA,"n",NA,0.59,0.01,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",2019-02-25,"RTB1","Cohort1",124,91,5806,3185,"Feed 5",0.35,1,3185,NA,NA,0,0,NA,NA,NA,0,92.7235626989429,7.6,0,28.2251186194602,NA,0.094125,1,3185,0,0,0,0,3185,-23,3185,477873,28.2251186194602,NA,NA,NA,NA,0.34,23.99481,0.850122556560539,0.323117778057411,0.193482338709677,1.67001174480454,11844.7198965308,19,57,5.67822722650224,81.6782272265022,5,NA,NA,11879.3475288718,0,24.67967,0.3,71.1444399497019,233.413516895348,1.75582130029346,2.95,5.7605685705166,27.4272517577447,NA,109,29,55,15,37,10,40,28.5,"28.5","0-15.1",179,NA,NA,7.28,4.5,28.4,NA,NA,"n",NA,0.78,0.01,1.42,225,123,NA,NA,NA,NA,NA,NA,733.6,13.9,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",2019-02-25,"RTB2","Cohort1",124,91,4575,3259,"Feed 5",0.35,1,3259,NA,NA,0,0,NA,NA,NA,0,90.2311117224034,7.8,0,28.2251186194602,NA,0.0745343162395984,0.85,3834,0,0,0,0,3259,-14,3259,465779,28.2251186194602,NA,NA,NA,NA,0.34,NA,0,0.206537670609623,-2.4390243902439e-05,-8468.04449499455,18005.0965683612,19,58,102.996950393907,179.996950393907,NA,NA,NA,17787.0021556254,0,16.98411,0.4,106.524899929945,349.491141502445,1.80923061814918,2.95,5.93579599130309,39.8546360326246,NA,111,30,56,15,37,10,40,28.9,"28.9","0-15.2",181,NA,NA,7.36,4.4,28.3,NA,NA,"n",NA,0.84,0.01,1.08,251,75.5,NA,NA,NA,NA,NA,NA,543.2,11,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",2019-02-25,"RTB3","Cohort1",124,91,4577,4576,"Feed 5",0.35,1,4576,NA,NA,0,0,NA,NA,NA,0,45.8722206939914,11,0,28.2251186194602,NA,0.0745343162395984,0.85,5383,0,0,0,0,4576,0,4576,471830,28.2251186194602,NA,NA,NA,NA,0.34,NA,0,0.149636593983396,-2.41935483870968e-05,-6184.97921798035,25276.2379883494,18,61,72.6574279300965,151.657427930097,NA,NA,NA,25036.9663968074,0,15.77558,0.5,149.944342314357,491.943380296447,2.36545896772752,2.95,7.76069215133702,42.907805759792,NA,156,42,78,21,52,14,40,28,"28","na",183,NA,NA,7.33,4.5,28.3,NA,NA,"n",NA,0.99,0.01,2.1,259,57,NA,NA,NA,NA,NA,NA,609.6,11,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",2019-02-25,"RTB4","Cohort1",124,91,5383,5381,"Feed 5",0.35,1,5381,NA,NA,0,0,NA,NA,NA,0,18.7583958816363,12.9,0,28.2251186194602,NA,0.0745343162395984,1,5381,0,0,0,0,5381,-32,5381,481619,28.2251186194602,NA,NA,NA,NA,0.34,NA,0,0.152792572848875,-2.41935483870968e-05,-6315.42634442016,25267.7206516163,19,116,16.6063239096976,151.606323909698,NA,NA,NA,25206.0653078401,0,16.49622,0.5,150.957061850703,495.265950953749,2.4902209028428,2.95,8.17001608544225,41.0333714261849,NA,184,49,92,25,62,17,40,28.7,"28.7","8.3-15.8",189,NA,NA,7.3,4.6,28.2,NA,NA,"n",NA,0.54,0.01,1.58,243,100,NA,NA,NA,NA,NA,NA,682,12.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",2019-02-25,"RTB6","Cohort2",68,35,7440,7352,"12-uncut",0.35,1,7352,NA,NA,0,0,NA,NA,NA,0,-47.6283726961921,17.6,0,9.18511861946024,NA,0.09594,0.8625,8524,0,0,0,0,7352,38,7352,229088,9.18511861946024,NA,NA,NA,NA,0.34,NA,0,0.107317974686805,-4.47761194029851e-05,-2396.76810133865,31097.6216248262,35,79,177.757886084119,291.757886084119,NA,NA,NA,30805.863738742,0,6.977111,0.7,184.493796273993,605.294607198138,1.28723369541503,2.78722048456203,4.22320766212281,97.0165907333364,NA,251,67,126,34,84,23,40,27.8,"27.8","0-9.4",228,NA,NA,7.41,4.8,28.3,NA,NA,"n",NA,0.66,0.01,1.5,227,51.2,NA,NA,NA,NA,NA,NA,NA,20.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",2019-02-25,"RTB7","Cohort2",68,35,7440,8257,"12-uncut",0.35,1,8257,NA,NA,0,0,NA,NA,NA,0,-78.1103745038708,19.8,0,9.18511861946024,NA,0.09594,0.8625,9573,0,0,0,0,8257,71,8257,229661,9.18511861946024,NA,NA,NA,NA,0.34,NA,0,0.0961285880332302,-4.47761194029851e-05,-2146.87179940881,34923.0495304474,35,96,78.5382971826843,209.538297182684,NA,NA,NA,34564.6048321817,0,6.159,0.7,207.00458900556,679.148914060236,1.27494126368524,2.71051737242352,4.18287816169699,109.903478225046,NA,281,75,141,38,94,25,40,27.3,"27.3","na",233,NA,NA,7.42,4.6,28.4,NA,NA,"n",NA,0.56,0.01,3.37,255,48.3,NA,NA,NA,NA,NA,NA,NA,20.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",2019-02-25,"RTB8","Cohort2",68,35,7440,8257,"12-uncut",0.35,1,8257,NA,NA,0,0,NA,NA,NA,0,-78.1103745038708,19.8,0,9.18511861946024,NA,0.09594,0.8625,9573,0,0,0,0,8257,71,8257,222921,9.18511861946024,NA,NA,NA,NA,0.34,NA,0,0.0933073354358807,-4.47761194029851e-05,-2083.86382473467,34923.0902884291,35,104,70.5385417305744,209.538541730574,NA,NA,NA,34541.5514493607,0,7.12,0.7,206.866524182912,678.695945481996,1.47288965218234,2.79968825113569,4.83231513183181,95.0695958410196,NA,281,75,141,38,94,25,40,27.3,"27.3","na",220,NA,NA,7.47,5,28.3,NA,NA,"n",NA,0.67,0.01,4.1,246,47,NA,NA,NA,NA,NA,NA,NA,20.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",2019-02-26,"RTB1","Cohort1",125,92,4262,3162,"Feed 5",0.35,1,3162,NA,NA,0,0,NA,NA,NA,0,93.4982434078673,7.6,0,28.5651186194602,NA,0.094125,1,3162,0,0,0,0,3162,-23,3162,482135,28.5651186194602,NA,NA,NA,NA,0.34,NA,0,0.325637079955745,-2.4e-05,-13568.2116648227,11758.0416693043,25,NA,56.0805158411051,81.0805158411051,NA,2549.59870243491,NA,9248.6683105958,136.660792951542,24.33481,0.2,55.3895174493968,181.724138613507,1.34789338312276,2.94,4.42222238557335,27.8159361995454,NA,108,29,54,15,36,10,40,28.7,"28.7","0-16.4",182,NA,NA,7.37,4.5,28.5,NA,NA,"n",NA,0.77,0.01,1.39,NA,NA,NA,NA,NA,NA,NA,NA,522.4,13.9,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",2019-02-26,"RTB2","Cohort1",125,92,3499,3246,"Feed 5",0.35,1,3246,NA,NA,0,0,NA,NA,NA,0,90.6689747317955,7.8,0,28.5651186194602,NA,0.0745343162395984,0.855,3796,0,0,0,0,3246,-13,3246,469278,28.5651186194602,NA,NA,NA,NA,0.34,16.23922,0.568498251883221,0.208508962212231,0.130937258064516,1.59243415735415,17825.0996179673,25,NA,153.197520880819,178.197520880819,NA,2043.75579615277,NA,15565.0488385918,77.9873352988727,17.32411,0.4,93.217803395347,305.832688304944,1.61491547997937,2.94,5.29827913379057,39.0724558080074,NA,111,30,56,15,37,10,40,29,"29","0-14.6",181,NA,NA,7.38,4.5,28.2,NA,NA,"n",NA,0.77,0.01,1.02,NA,NA,NA,NA,NA,NA,NA,NA,502.3,11,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",2019-02-26,"RTB3","Cohort1",125,92,3367,4574,"Feed 5",0.35,1,4574,NA,NA,0,0,NA,NA,NA,0,45.9395842338979,11,0,28.5651186194602,NA,0.0745343162395984,0.855,5350,0,0,0,0,4574,-2,4574,475197,28.5651186194602,NA,NA,NA,NA,0.34,14.18344,0.496530057828551,0.150401179232141,0.11344352,1.32578025815967,25124.5805604193,25,NA,125.747483362516,150.747483362516,NA,949.099795254184,NA,23937.1191181907,33.6900741815031,16.11558,0.5,143.357446992269,470.332831339464,2.31028840559966,2.94,7.57968637007763,42.0025541983633,NA,156,42,78,21,52,14,40,27.8,"27.8","na",177,NA,NA,7.34,4.5,28.3,NA,NA,"n",NA,0.93,0.01,2.04,NA,NA,NA,NA,NA,NA,NA,NA,586.8,11,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",2019-02-26,"RTB4","Cohort1",125,92,4103,5349,"Feed 5",0.35,1,5349,NA,NA,0,0,NA,NA,NA,0,19.8362125201399,12.8,0,28.5651186194602,NA,0.0745343162395984,1,5349,0,0,0,0,5349,-32,5349,485722,28.5651186194602,NA,NA,NA,NA,0.34,15.986,0.559633594138461,0.153784191838113,0.127864,1.20271688542602,25116.1143277066,26,NA,124.696685966239,150.696685966239,NA,1851.22607281371,NA,23204.1425490601,68.6512102018231,16.83622,0.5,138.967710318574,455.930808131806,2.33969094381979,2.94,7.67615139048487,40.2047206788733,NA,183,49,92,25,61,17,40,28.4,"28.4","8.7-15.8",177,NA,NA,7.25,4.5,28.3,NA,NA,"n",NA,0.6,0.01,1.22,NA,NA,NA,NA,NA,NA,NA,NA,816.1,12.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",2019-02-26,"RTB6","Cohort2",69,36,6160,7389,"12-uncut",0.35,1,7389,NA,NA,0,0,NA,NA,NA,0,-48.8745981844618,17.7,0,9.52511861946024,NA,0.09594,0.875,8444,0,0,0,0,7389,37,7389,235248,9.52511861946024,NA,NA,NA,NA,0.34,NA,0,0.109635114398138,-4.41176470588235e-05,-2485.06259302446,30805.863738742,58,NA,231.020613596878,289.020613596878,NA,NA,NA,30516.8431251452,0,7.317111,0.6,182.76287547735,599.615733193405,1.33729624654695,2.8164825804322,4.38745487712253,92.5085764570279,NA,252,67,126,34,84,23,40,27.9,"27.9","0-9",227,NA,NA,7.37,4.7,28.4,NA,NA,"n",NA,0.72,0.01,1.53,NA,NA,NA,NA,NA,NA,NA,NA,522.4,20,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",2019-02-26,"RTB7","Cohort2",69,36,6160,8326,"12-uncut",0.35,1,8326,NA,NA,0,0,NA,NA,NA,0,-80.4344166306441,20,0,9.52511861946024,NA,0.09594,0.875,9515,0,0,0,0,8326,69,8326,235821,9.52511861946024,NA,NA,NA,NA,0.34,NA,0,0.0978636086517651,-4.41176470588235e-05,-2218.24179610668,34713.5112332647,58,NA,150.281067399588,208.281067399588,NA,NA,NA,34356.3237647821,0,6.499,0.7,205.757210742044,675.05646568912,1.33721611261254,2.74356371613101,4.38719197051359,104.153796336061,NA,284,75,142,38,95,25,40,27.5,"27.5","na",228,NA,NA,7.36,4.6,28.4,NA,NA,"n",NA,0.57,0.01,3.42,NA,NA,NA,NA,NA,NA,NA,NA,543.2,20,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",2019-02-26,"RTB8","Cohort2",69,36,6160,8326,"12-uncut",0.35,1,8326,NA,NA,0,0,NA,NA,NA,0,-80.4344166306441,20,0,9.52511861946024,NA,0.09594,0.875,9515,0,0,0,0,8326,69,8326,229081,9.52511861946024,NA,NA,NA,NA,0.34,NA,0,0.0950664579031722,-4.41176470588235e-05,-2154.8397124719,34713.5517466985,57,NA,151.281310480191,208.281310480191,NA,NA,NA,34333.2701388805,0,7.46,0.7,205.619144463606,674.603492334666,1.5339188176985,2.82837657974264,5.03254205281661,90.7366651994718,NA,284,75,142,38,95,25,40,27.5,"27.5","na",231,NA,NA,7.39,4.9,28.3,NA,NA,"n",NA,0.61,0.01,4.28,NA,NA,NA,NA,NA,NA,NA,NA,482.9,20,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
